year,month,occupation_title,ai_exposure,ai_complementarity,labour_force,employment,full_time_employment,part_time_employment,unemployment,unemployment_rate
2025,9,"Natural resources, agriculture and related production occupations",Low,Low,393.9,364.8,313.4,51.4,29.1,7.4
2010,1,Manufacturing and utilities occupations,Low,Low,899.6,793.6,744.8,48.9,106,11.8
2010,2,Manufacturing and utilities occupations,Low,Low,893.5,798.8,753.6,45.3,94.7,10.6
2010,3,Manufacturing and utilities occupations,Low,Low,883.8,790.3,750.9,39.5,93.4,10.6
2010,4,Manufacturing and utilities occupations,Low,Low,869.4,789.8,747.8,42,79.6,9.2
2010,5,Manufacturing and utilities occupations,Low,Low,889.5,813.7,773.3,40.3,75.8,8.5
2010,6,Manufacturing and utilities occupations,Low,Low,910.7,845.9,799.1,46.8,64.8,7.1
2010,7,Manufacturing and utilities occupations,Low,Low,923.9,839.9,806.7,33.2,84.1,9.1
2010,8,Manufacturing and utilities occupations,Low,Low,913.5,838.3,804,34.3,75.3,8.2
2010,9,Manufacturing and utilities occupations,Low,Low,894.7,824.5,783.7,40.8,70.2,7.8
2010,10,Manufacturing and utilities occupations,Low,Low,894.4,827.5,793.3,34.1,66.9,7.5
2010,11,Manufacturing and utilities occupations,Low,Low,896.9,822.4,791.2,31.2,74.4,8.3
2010,12,Manufacturing and utilities occupations,Low,Low,898.3,821.1,787.2,33.9,77.2,8.6
2011,1,Manufacturing and utilities occupations,Low,Low,898.1,806.4,758.8,47.6,91.7,10.2
2011,2,Manufacturing and utilities occupations,Low,Low,869.6,796.4,754.6,41.8,73.2,8.4
2011,3,Manufacturing and utilities occupations,Low,Low,882.1,803.4,763.9,39.5,78.6,8.9
2011,4,Manufacturing and utilities occupations,Low,Low,869.8,804.3,767.1,37.2,65.5,7.5
2011,5,Manufacturing and utilities occupations,Low,Low,926.4,862.8,820.5,42.3,63.6,6.9
2011,6,Manufacturing and utilities occupations,Low,Low,908.6,845.2,803.6,41.6,63.4,7
2011,7,Manufacturing and utilities occupations,Low,Low,945.1,874.2,840.3,33.9,70.9,7.5
2011,8,Manufacturing and utilities occupations,Low,Low,953.9,891,851.8,39.2,62.9,6.6
2011,9,Manufacturing and utilities occupations,Low,Low,925.5,861.8,827.8,34,63.7,6.9
2011,10,Manufacturing and utilities occupations,Low,Low,913,852.1,811.9,40.2,60.9,6.7
2011,11,Manufacturing and utilities occupations,Low,Low,912.5,843.8,794.7,49,68.8,7.5
2011,12,Manufacturing and utilities occupations,Low,Low,915,847.8,800.7,47.1,67.2,7.3
2012,1,Manufacturing and utilities occupations,Low,Low,886.4,798.4,748.7,49.8,88,9.9
2012,2,Manufacturing and utilities occupations,Low,Low,878.8,801.2,756,45.2,77.6,8.8
2012,3,Manufacturing and utilities occupations,Low,Low,893.6,821.4,772.1,49.4,72.1,8.1
2012,4,Manufacturing and utilities occupations,Low,Low,889.2,824.4,788.4,36,64.7,7.3
2012,5,Manufacturing and utilities occupations,Low,Low,909,847.2,805.7,41.5,61.8,6.8
2012,6,Manufacturing and utilities occupations,Low,Low,919.7,859.9,824.5,35.4,59.8,6.5
2012,7,Manufacturing and utilities occupations,Low,Low,946.1,884.1,835.8,48.3,62,6.6
2012,8,Manufacturing and utilities occupations,Low,Low,960.3,897.9,869.1,28.8,62.4,6.5
2012,9,Manufacturing and utilities occupations,Low,Low,902.4,844.4,808.6,35.8,58,6.4
2012,10,Manufacturing and utilities occupations,Low,Low,902.6,845.1,809.9,35.2,57.5,6.4
2012,11,Manufacturing and utilities occupations,Low,Low,917.1,858.7,824.5,34.3,58.4,6.4
2012,12,Manufacturing and utilities occupations,Low,Low,908.6,844,810.8,33.2,64.6,7.1
2013,1,Manufacturing and utilities occupations,Low,Low,883.1,797.9,761.1,36.8,85.1,9.6
2013,2,Manufacturing and utilities occupations,Low,Low,877.3,808.7,767,41.7,68.6,7.8
2013,3,Manufacturing and utilities occupations,Low,Low,878.5,815.8,775.1,40.7,62.7,7.1
2013,4,Manufacturing and utilities occupations,Low,Low,891.3,829.3,786.7,42.5,62,7
2013,5,Manufacturing and utilities occupations,Low,Low,914.7,857,817.3,39.8,57.7,6.3
2013,6,Manufacturing and utilities occupations,Low,Low,929.2,868.7,829.4,39.3,60.5,6.5
2013,7,Manufacturing and utilities occupations,Low,Low,961.4,903,862.8,40.2,58.4,6.1
2013,8,Manufacturing and utilities occupations,Low,Low,945.1,894.4,865,29.4,50.7,5.4
2013,9,Manufacturing and utilities occupations,Low,Low,905.2,856.3,823.6,32.7,48.9,5.4
2013,10,Manufacturing and utilities occupations,Low,Low,893.3,838.5,805.5,33.1,54.7,6.1
2013,11,Manufacturing and utilities occupations,Low,Low,893.8,837.9,795.1,42.8,55.9,6.3
2013,12,Manufacturing and utilities occupations,Low,Low,910.9,843,804.5,38.5,67.9,7.5
2014,1,Manufacturing and utilities occupations,Low,Low,869.9,796.4,752.3,44.1,73.5,8.4
2014,2,Manufacturing and utilities occupations,Low,Low,878.5,801.8,761.4,40.4,76.7,8.7
2014,3,Manufacturing and utilities occupations,Low,Low,881.8,809.7,761.2,48.5,72.1,8.2
2014,4,Manufacturing and utilities occupations,Low,Low,902.3,842.2,796.4,45.7,60.2,6.7
2014,5,Manufacturing and utilities occupations,Low,Low,920.3,859.1,826.5,32.6,61.2,6.7
2014,6,Manufacturing and utilities occupations,Low,Low,939.7,889.2,861.5,27.7,50.5,5.4
2014,7,Manufacturing and utilities occupations,Low,Low,970.8,911.1,864,47.1,59.7,6.1
2014,8,Manufacturing and utilities occupations,Low,Low,959.6,903.6,865.3,38.3,56,5.8
2014,9,Manufacturing and utilities occupations,Low,Low,929.3,879.4,847.4,32,50,5.4
2014,10,Manufacturing and utilities occupations,Low,Low,922.3,872.5,831.2,41.3,49.8,5.4
2014,11,Manufacturing and utilities occupations,Low,Low,906.4,858.3,815,43.2,48.1,5.3
2014,12,Manufacturing and utilities occupations,Low,Low,916.9,855.5,810.7,44.9,61.4,6.7
2015,1,Manufacturing and utilities occupations,Low,Low,887.5,819.1,777.9,41.2,68.4,7.7
2015,2,Manufacturing and utilities occupations,Low,Low,882.7,817.4,777.2,40.2,65.3,7.4
2015,3,Manufacturing and utilities occupations,Low,Low,897.6,822.8,784.2,38.6,74.8,8.3
2015,4,Manufacturing and utilities occupations,Low,Low,906.7,846.8,798.9,47.9,59.9,6.6
2015,5,Manufacturing and utilities occupations,Low,Low,934.3,887.3,845.9,41.4,47,5
2015,6,Manufacturing and utilities occupations,Low,Low,913.4,869.6,832.1,37.5,43.8,4.8
2015,7,Manufacturing and utilities occupations,Low,Low,928.8,875.2,845.9,29.3,53.6,5.8
2015,8,Manufacturing and utilities occupations,Low,Low,931.4,890.3,861.3,29,41,4.4
2015,9,Manufacturing and utilities occupations,Low,Low,908,862.9,829.6,33.3,45.1,5
2015,10,Manufacturing and utilities occupations,Low,Low,898.6,853.4,816.7,36.7,45.2,5
2015,11,Manufacturing and utilities occupations,Low,Low,883.7,839.1,805,34.1,44.6,5
2015,12,Manufacturing and utilities occupations,Low,Low,902.8,849.8,810.6,39.3,53,5.9
2016,1,Manufacturing and utilities occupations,Low,Low,917.5,851.6,809.8,41.7,65.9,7.2
2016,2,Manufacturing and utilities occupations,Low,Low,922.1,851,812.4,38.6,71,7.7
2016,3,Manufacturing and utilities occupations,Low,Low,917,845.9,803.7,42.2,71.1,7.8
2016,4,Manufacturing and utilities occupations,Low,Low,917.4,847.7,804.2,43.5,69.7,7.6
2016,5,Manufacturing and utilities occupations,Low,Low,967.3,907.6,858.9,48.8,59.7,6.2
2016,6,Manufacturing and utilities occupations,Low,Low,956.3,902.9,858.5,44.4,53.4,5.6
2016,7,Manufacturing and utilities occupations,Low,Low,964.3,905.1,867.8,37.4,59.1,6.1
2016,8,Manufacturing and utilities occupations,Low,Low,971.9,918.7,880.2,38.5,53.2,5.5
2016,9,Manufacturing and utilities occupations,Low,Low,956.3,905.6,871.1,34.4,50.7,5.3
2016,10,Manufacturing and utilities occupations,Low,Low,957.6,897.5,857.8,39.8,60.1,6.3
2016,11,Manufacturing and utilities occupations,Low,Low,943.4,884.2,839.6,44.7,59.1,6.3
2016,12,Manufacturing and utilities occupations,Low,Low,951.2,895.2,856.1,39.1,56,5.9
2017,1,Manufacturing and utilities occupations,Low,Low,948.1,870.8,825.3,45.5,77.3,8.2
2017,2,Manufacturing and utilities occupations,Low,Low,930.8,879.8,826.8,53,51,5.5
2017,3,Manufacturing and utilities occupations,Low,Low,924,870.7,822,48.6,53.4,5.8
2017,4,Manufacturing and utilities occupations,Low,Low,939.2,884.7,833.4,51.3,54.5,5.8
2017,5,Manufacturing and utilities occupations,Low,Low,940.8,897.6,849.9,47.6,43.2,4.6
2017,6,Manufacturing and utilities occupations,Low,Low,926.4,887,845,42,39.4,4.3
2017,7,Manufacturing and utilities occupations,Low,Low,976.9,930.1,887.9,42.1,46.8,4.8
2017,8,Manufacturing and utilities occupations,Low,Low,973.1,932.4,886.3,46.1,40.8,4.2
2017,9,Manufacturing and utilities occupations,Low,Low,930.7,894.5,856,38.6,36.1,3.9
2017,10,Manufacturing and utilities occupations,Low,Low,952.5,910.7,859.4,51.3,41.8,4.4
2017,11,Manufacturing and utilities occupations,Low,Low,953.7,923.9,869.1,54.7,29.9,3.1
2017,12,Manufacturing and utilities occupations,Low,Low,957.2,926.1,875.9,50.3,31.1,3.2
2018,1,Manufacturing and utilities occupations,Low,Low,963.6,908.5,867.7,40.8,55.1,5.7
2018,2,Manufacturing and utilities occupations,Low,Low,943.4,896.6,857.7,38.9,46.8,5
2018,3,Manufacturing and utilities occupations,Low,Low,958,909.2,870.7,38.6,48.8,5.1
2018,4,Manufacturing and utilities occupations,Low,Low,931.1,887.5,857.8,29.7,43.7,4.7
2018,5,Manufacturing and utilities occupations,Low,Low,947.6,903.4,856.7,46.6,44.2,4.7
2018,6,Manufacturing and utilities occupations,Low,Low,983.6,940.1,892.9,47.2,43.4,4.4
2018,7,Manufacturing and utilities occupations,Low,Low,986.5,938.9,901.6,37.4,47.5,4.8
2018,8,Manufacturing and utilities occupations,Low,Low,975.7,926.1,889.6,36.4,49.7,5.1
2018,9,Manufacturing and utilities occupations,Low,Low,945.3,909.5,871.9,37.6,35.8,3.8
2018,10,Manufacturing and utilities occupations,Low,Low,933,901.3,866,35.4,31.7,3.4
2018,11,Manufacturing and utilities occupations,Low,Low,909.3,875.3,841.7,33.5,34,3.7
2018,12,Manufacturing and utilities occupations,Low,Low,928.8,884,845.2,38.7,44.8,4.8
2019,1,Manufacturing and utilities occupations,Low,Low,914.2,872.4,838.2,34.2,41.8,4.6
2019,2,Manufacturing and utilities occupations,Low,Low,893.4,851.6,806.7,44.9,41.8,4.7
2019,3,Manufacturing and utilities occupations,Low,Low,900,850.9,811.1,39.9,49,5.4
2019,4,Manufacturing and utilities occupations,Low,Low,919.4,872.1,829,43.1,47.3,5.1
2019,5,Manufacturing and utilities occupations,Low,Low,940.6,895.4,855.6,39.8,45.2,4.8
2019,6,Manufacturing and utilities occupations,Low,Low,932.5,893.7,841.4,52.4,38.7,4.2
2019,7,Manufacturing and utilities occupations,Low,Low,942.6,902.2,855.8,46.4,40.4,4.3
2019,8,Manufacturing and utilities occupations,Low,Low,955.3,921.4,878.8,42.6,33.9,3.5
2019,9,Manufacturing and utilities occupations,Low,Low,932.5,894.4,850,44.3,38.1,4.1
2019,10,Manufacturing and utilities occupations,Low,Low,922.8,881.4,840.1,41.4,41.4,4.5
2019,11,Manufacturing and utilities occupations,Low,Low,888.4,848.1,808.3,39.9,40.2,4.5
2019,12,Manufacturing and utilities occupations,Low,Low,892.6,842.3,800.4,41.9,50.2,5.6
2020,1,Manufacturing and utilities occupations,Low,Low,894.8,829.1,783.5,45.6,65.6,7.3
2020,2,Manufacturing and utilities occupations,Low,Low,890.8,839.7,800.9,38.8,51,5.7
2020,3,Manufacturing and utilities occupations,Low,Low,856,792.8,761.2,31.6,63.2,7.4
2020,4,Manufacturing and utilities occupations,Low,Low,808.7,654.2,625.5,28.7,154.5,19.1
2020,5,Manufacturing and utilities occupations,Low,Low,847,727.5,690.8,36.7,119.5,14.1
2020,6,Manufacturing and utilities occupations,Low,Low,876.1,799.5,764,35.4,76.6,8.7
2020,7,Manufacturing and utilities occupations,Low,Low,900.1,831,797.2,33.8,69,7.7
2020,8,Manufacturing and utilities occupations,Low,Low,892.2,835,799.6,35.4,57.1,6.4
2020,9,Manufacturing and utilities occupations,Low,Low,871.2,837.8,796.8,41,33.4,3.8
2020,10,Manufacturing and utilities occupations,Low,Low,875.7,812.9,772.3,40.6,62.8,7.2
2020,11,Manufacturing and utilities occupations,Low,Low,877.6,817.9,781.2,36.7,59.7,6.8
2020,12,Manufacturing and utilities occupations,Low,Low,897.8,840.8,804.3,36.5,57,6.3
2021,1,Manufacturing and utilities occupations,Low,Low,915.5,834.9,800.1,34.9,80.5,8.8
2021,2,Manufacturing and utilities occupations,Low,Low,888.3,824.7,795.1,29.6,63.6,7.2
2021,3,Manufacturing and utilities occupations,Low,Low,900.4,833.1,800.5,32.6,67.4,7.5
2021,4,Manufacturing and utilities occupations,Low,Low,870.6,804.3,766.8,37.5,66.2,7.6
2021,5,Manufacturing and utilities occupations,Low,Low,893.8,837.5,799.7,37.8,56.3,6.3
2021,6,Manufacturing and utilities occupations,Low,Low,891.8,842.4,811.4,30.9,49.4,5.5
2021,7,Manufacturing and utilities occupations,Low,Low,870.4,824,779.3,44.7,46.4,5.3
2021,8,Manufacturing and utilities occupations,Low,Low,850.1,804.8,767.9,36.8,45.4,5.3
2021,9,Manufacturing and utilities occupations,Low,Low,873.6,826.7,785.8,40.9,46.9,5.4
2021,10,Manufacturing and utilities occupations,Low,Low,868,831.4,797.1,34.3,36.6,4.2
2021,11,Manufacturing and utilities occupations,Low,Low,859,819.2,764.2,55,39.8,4.6
2021,12,Manufacturing and utilities occupations,Low,Low,889.9,854.9,802.7,52.1,35,3.9
2022,1,Manufacturing and utilities occupations,Low,Low,861.9,816,771.4,44.6,45.9,5.3
2022,2,Manufacturing and utilities occupations,Low,Low,887,850.4,808.4,42.1,36.6,4.1
2022,3,Manufacturing and utilities occupations,Low,Low,869.5,832.7,786,46.6,36.8,4.2
2022,4,Manufacturing and utilities occupations,Low,Low,889.1,854.2,809.5,44.7,34.9,3.9
2022,5,Manufacturing and utilities occupations,Low,Low,899.2,862,817,44.9,37.2,4.1
2022,6,Manufacturing and utilities occupations,Low,Low,910,871.8,830,41.8,38.2,4.2
2022,7,Manufacturing and utilities occupations,Low,Low,939.2,906.6,864.6,42.1,32.6,3.5
2022,8,Manufacturing and utilities occupations,Low,Low,908.7,875.9,835.6,40.3,32.8,3.6
2022,9,Manufacturing and utilities occupations,Low,Low,895.4,852.9,810.6,42.3,42.6,4.8
2022,10,Manufacturing and utilities occupations,Low,Low,908.8,865.2,821.8,43.4,43.6,4.8
2022,11,Manufacturing and utilities occupations,Low,Low,886.9,855.2,808.5,46.7,31.7,3.6
2022,12,Manufacturing and utilities occupations,Low,Low,879,850.3,806.9,43.4,28.7,3.3
2023,1,Manufacturing and utilities occupations,Low,Low,886,843.3,798.9,44.4,42.7,4.8
2023,2,Manufacturing and utilities occupations,Low,Low,903.4,842.8,797.3,45.5,60.5,6.7
2023,3,Manufacturing and utilities occupations,Low,Low,876.4,842.2,810,32.2,34.2,3.9
2023,4,Manufacturing and utilities occupations,Low,Low,849.9,820.7,785.8,35,29.2,3.4
2023,5,Manufacturing and utilities occupations,Low,Low,892.1,858.8,817.8,41,33.3,3.7
2023,6,Manufacturing and utilities occupations,Low,Low,905.8,869.2,820.1,49.1,36.6,4
2023,7,Manufacturing and utilities occupations,Low,Low,924.1,889.5,846.5,43.1,34.6,3.7
2023,8,Manufacturing and utilities occupations,Low,Low,932.3,897.3,851.7,45.6,35,3.8
2023,9,Manufacturing and utilities occupations,Low,Low,900,856.9,810.1,46.9,43.1,4.8
2023,10,Manufacturing and utilities occupations,Low,Low,908.4,871.4,820.3,51.1,37,4.1
2023,11,Manufacturing and utilities occupations,Low,Low,888.1,858.3,811.2,47.1,29.8,3.4
2023,12,Manufacturing and utilities occupations,Low,Low,867.3,829.3,786.1,43.3,37.9,4.4
2024,1,Manufacturing and utilities occupations,Low,Low,880.7,836.2,788.7,47.6,44.5,5.1
